,Clock,Susceptible,Incubated,Infectious-Asymptomatic,Infectious-MildModerateSymptoms,Infectious-SevereSymptoms,Infectious-CriticalSymptoms,Recovered-TemporaryImmunity,Deceased,HealthCareUnit-OccupiedBeds
892,2000-02-07T04:00,93,109,49,100,51,0,552,1,0
893,2000-02-07T05:00,93,109,49,99,52,0,552,1,0
894,2000-02-07T06:00,93,109,49,98,52,0,554,1,0
895,2000-02-07T07:00,93,107,49,99,53,0,555,1,0
896,2000-02-07T08:00,93,107,49,99,53,0,556,1,0
897,2000-02-07T09:00,93,105,48,99,53,0,557,1,0
898,2000-02-07T10:00,93,104,48,97,55,0,559,1,0
899,2000-02-07T11:00,93,102,47,97,56,0,563,1,0
900,2000-02-07T12:00,93,99,48,96,57,0,565,1,0
901,2000-02-07T13:00,93,98,47,97,56,0,567,1,0
902,2000-02-07T14:00,93,96,47,97,57,0,571,1,0
903,2000-02-07T15:00,92,96,47,97,58,0,572,1,0
904,2000-02-07T16:00,92,95,47,97,58,0,574,1,0
905,2000-02-07T17:00,91,93,47,94,60,0,577,1,0
906,2000-02-07T18:00,90,93,48,93,60,0,577,2,0
907,2000-02-07T19:00,89,94,47,92,60,0,581,2,0
908,2000-02-07T20:00,89,93,47,91,61,0,585,2,0
909,2000-02-07T21:00,89,93,47,91,61,0,585,2,0
910,2000-02-07T22:00,89,93,46,89,61,0,588,2,0
911,2000-02-07T23:00,88,93,44,90,61,0,590,2,0
912,2000-02-08T00:00,87,91,42,93,61,0,592,2,0
913,2000-02-08T01:00,87,91,42,91,61,0,593,2,0
914,2000-02-08T02:00,86,92,40,91,61,0,593,2,0
915,2000-02-08T03:00,86,91,39,91,61,0,595,2,0
916,2000-02-08T04:00,86,90,39,92,61,0,597,2,0
917,2000-02-08T05:00,86,89,38,93,60,0,597,2,0
918,2000-02-08T06:00,86,89,38,93,60,0,598,2,0
919,2000-02-08T07:00,86,88,38,94,60,0,598,2,0
920,2000-02-08T08:00,86,88,38,94,60,0,598,2,0
921,2000-02-08T09:00,85,89,38,93,60,0,601,2,0
922,2000-02-08T10:00,82,89,38,96,60,0,602,2,0
923,2000-02-08T11:00,82,89,38,96,59,0,604,2,0
924,2000-02-08T12:00,81,89,36,97,59,0,606,2,0
925,2000-02-08T13:00,81,89,35,96,59,0,608,2,0
926,2000-02-08T14:00,81,87,36,96,59,0,609,2,0
927,2000-02-08T15:00,80,87,36,96,59,0,609,2,0
928,2000-02-08T16:00,78,89,35,96,59,0,610,2,0
929,2000-02-08T17:00,78,87,34,98,59,0,614,2,0
930,2000-02-08T18:00,78,87,32,97,59,0,614,2,0
931,2000-02-08T19:00,78,87,32,97,59,0,616,2,0
932,2000-02-08T20:00,76,88,32,96,59,0,617,2,0
933,2000-02-08T21:00,75,89,30,96,59,0,617,2,0
934,2000-02-08T22:00,74,88,30,97,59,0,620,2,0
935,2000-02-08T23:00,74,88,30,96,58,0,622,3,0
936,2000-02-09T00:00,74,86,30,95,59,0,624,3,0
937,2000-02-09T01:00,74,86,30,95,59,0,626,3,0
938,2000-02-09T02:00,74,86,29,95,59,0,628,3,0
939,2000-02-09T03:00,74,86,29,95,59,0,630,3,0
940,2000-02-09T04:00,74,84,29,95,59,0,630,3,0
941,2000-02-09T05:00,74,81,30,95,60,0,632,3,0
942,2000-02-09T06:00,74,81,30,94,60,0,632,3,0
943,2000-02-09T07:00,73,81,30,94,60,0,632,3,0
944,2000-02-09T08:00,73,81,30,93,59,0,632,3,0
945,2000-02-09T09:00,73,81,30,93,59,0,633,3,0
946,2000-02-09T10:00,73,79,30,95,59,0,633,3,0
947,2000-02-09T11:00,73,78,30,94,59,0,634,3,0
948,2000-02-09T12:00,73,76,30,94,59,0,636,3,0
949,2000-02-09T13:00,73,75,31,94,58,0,638,4,0
950,2000-02-09T14:00,71,77,31,94,58,0,639,4,0
951,2000-02-09T15:00,70,78,31,94,58,0,640,4,0
952,2000-02-09T16:00,70,78,31,91,58,0,641,4,0
953,2000-02-09T17:00,70,78,31,91,58,0,642,4,0
954,2000-02-09T18:00,70,78,31,88,58,0,645,4,0
955,2000-02-09T19:00,70,78,31,88,58,0,645,4,0
956,2000-02-09T20:00,69,78,31,85,59,0,647,4,0
957,2000-02-09T21:00,67,80,31,84,59,0,649,4,0
958,2000-02-09T22:00,67,80,30,84,59,0,650,4,0
959,2000-02-09T23:00,67,80,29,84,59,0,651,4,0
960,2000-02-10T00:00,67,80,29,83,59,0,653,4,0
961,2000-02-10T01:00,67,79,29,82,60,0,653,4,0
962,2000-02-10T02:00,66,79,29,82,60,0,654,4,0
963,2000-02-10T03:00,66,78,29,83,60,0,654,4,0
964,2000-02-10T04:00,66,77,28,84,60,0,656,4,0
965,2000-02-10T05:00,66,77,27,84,60,0,657,4,0
966,2000-02-10T06:00,66,77,27,83,60,0,658,4,0
967,2000-02-10T07:00,66,76,25,83,60,0,659,4,0
968,2000-02-10T08:00,65,77,25,83,60,0,661,4,0
969,2000-02-10T09:00,65,75,24,84,59,0,661,4,0
970,2000-02-10T10:00,65,74,23,82,60,0,661,4,0
971,2000-02-10T11:00,65,73,23,82,60,0,663,4,0
972,2000-02-10T12:00,65,73,23,80,60,0,665,4,0
973,2000-02-10T13:00,65,72,24,78,60,0,665,4,0
974,2000-02-10T14:00,65,72,23,78,60,0,665,4,0
975,2000-02-10T15:00,65,70,25,78,60,0,665,4,0
976,2000-02-10T16:00,65,70,25,78,60,0,668,4,0
977,2000-02-10T17:00,65,69,24,76,61,0,668,4,0
978,2000-02-10T18:00,65,69,23,74,62,0,671,4,0
979,2000-02-10T19:00,65,67,24,74,62,0,671,4,0
980,2000-02-10T20:00,65,67,24,73,62,0,674,4,0
981,2000-02-10T21:00,65,66,24,73,62,0,675,4,0
982,2000-02-10T22:00,65,65,23,72,62,0,676,4,0
983,2000-02-10T23:00,64,64,25,71,63,0,677,4,0
984,2000-02-11T00:00,64,63,25,72,63,0,678,4,0
985,2000-02-11T01:00,64,61,26,72,63,0,679,4,0
986,2000-02-11T02:00,64,60,26,72,63,0,680,4,0
987,2000-02-11T03:00,64,59,26,73,63,0,680,4,0
988,2000-02-11T04:00,64,58,26,72,63,0,681,4,0
989,2000-02-11T05:00,63,59,26,71,63,0,682,4,0
990,2000-02-11T06:00,63,58,27,70,63,0,683,4,0
991,2000-02-11T07:00,62,59,27,69,63,0,686,4,0
992,2000-02-11T08:00,62,59,27,68,63,0,686,4,0
993,2000-02-11T09:00,62,59,27,67,63,0,689,4,0
994,2000-02-11T10:00,62,57,29,65,63,0,692,4,0
995,2000-02-11T11:00,62,57,29,64,63,0,693,4,0
996,2000-02-11T12:00,62,56,28,64,63,0,695,4,0
997,2000-02-11T13:00,62,55,25,64,63,0,697,4,0
998,2000-02-11T14:00,62,54,24,62,64,0,698,4,0
999,2000-02-11T15:00,62,54,23,60,64,0,698,4,0
1000,2000-02-11T16:00,62,54,22,60,64,0,698,4,0
1001,2000-02-11T17:00,62,54,21,60,64,0,701,4,0
1002,2000-02-11T18:00,62,53,20,61,63,0,703,4,0
1003,2000-02-11T19:00,62,52,19,61,63,0,704,4,0
1004,2000-02-11T20:00,61,53,19,61,63,0,705,4,0
1005,2000-02-11T21:00,61,52,20,61,62,0,706,5,0
1006,2000-02-11T22:00,61,51,19,62,62,0,709,5,0
1007,2000-02-11T23:00,60,51,19,63,62,0,709,5,0
1008,2000-02-12T00:00,60,49,19,65,62,0,709,5,0
1009,2000-02-12T01:00,60,48,19,66,62,0,710,5,0
1010,2000-02-12T02:00,60,48,17,66,62,0,711,5,0
1011,2000-02-12T03:00,59,49,17,65,63,0,711,5,0
1012,2000-02-12T04:00,59,48,17,66,63,0,713,5,0
1013,2000-02-12T05:00,59,48,17,65,63,0,714,5,0
1014,2000-02-12T06:00,59,48,16,64,62,0,715,5,0
1015,2000-02-12T07:00,59,47,16,63,63,0,716,5,0
1016,2000-02-12T08:00,59,47,16,63,63,0,717,5,0
1017,2000-02-12T09:00,59,46,16,64,63,0,718,5,0
1018,2000-02-12T10:00,59,45,17,62,63,0,720,5,0
1019,2000-02-12T11:00,59,45,17,62,63,0,721,5,0
1020,2000-02-12T12:00,58,46,17,60,63,0,723,5,0
1021,2000-02-12T13:00,58,45,17,61,63,0,727,5,0
1022,2000-02-12T14:00,58,43,19,61,63,0,730,5,0
1023,2000-02-12T15:00,58,42,19,61,63,0,733,5,0
1024,2000-02-12T16:00,58,41,20,60,63,0,734,5,0
1025,2000-02-12T17:00,58,40,20,60,62,0,735,5,0
1026,2000-02-12T18:00,58,37,19,61,62,0,737,5,0
1027,2000-02-12T19:00,58,37,19,61,62,0,739,5,0
1028,2000-02-12T20:00,58,36,20,60,62,0,739,5,0
1029,2000-02-12T21:00,57,37,20,60,61,0,739,5,0
1030,2000-02-12T22:00,57,36,20,61,60,0,740,5,0
1031,2000-02-12T23:00,56,36,21,61,60,0,740,5,0
1032,2000-02-13T00:00,56,36,21,61,60,0,740,5,0
1033,2000-02-13T01:00,55,37,21,60,61,0,740,5,0
1034,2000-02-13T02:00,55,37,21,60,61,0,742,5,0
1035,2000-02-13T03:00,55,37,21,59,61,0,742,5,0
1036,2000-02-13T04:00,55,37,21,57,61,0,742,5,0
1037,2000-02-13T05:00,55,37,21,55,62,0,743,5,0
1038,2000-02-13T06:00,55,36,20,56,62,0,746,5,0
1039,2000-02-13T07:00,55,35,20,56,62,0,747,5,0
1040,2000-02-13T08:00,55,35,20,56,62,0,747,5,0
1041,2000-02-13T09:00,55,34,20,55,63,0,747,5,0
1042,2000-02-13T10:00,55,33,19,55,63,0,749,5,0
1043,2000-02-13T11:00,55,33,19,54,63,0,749,5,0
1044,2000-02-13T12:00,55,33,18,54,62,0,751,5,0
1045,2000-02-13T13:00,55,33,18,53,61,0,751,5,0
1046,2000-02-13T14:00,55,32,17,54,61,0,751,5,0
1047,2000-02-13T15:00,55,31,17,55,61,0,752,5,0
1048,2000-02-13T16:00,55,31,17,55,61,0,753,5,0
1049,2000-02-13T17:00,55,31,17,53,62,0,755,5,0
1050,2000-02-13T18:00,55,31,17,52,63,0,758,5,0
1051,2000-02-13T19:00,55,30,16,52,63,0,758,5,0
1052,2000-02-13T20:00,55,28,16,54,63,0,759,5,0
1053,2000-02-13T21:00,55,28,16,54,63,0,760,5,0
1054,2000-02-13T22:00,55,28,16,54,63,0,761,5,0
1055,2000-02-13T23:00,55,28,14,54,63,0,761,5,0
1056,2000-02-14T00:00,55,27,14,52,64,0,761,5,0
1057,2000-02-14T01:00,55,27,14,52,64,0,761,5,0
1058,2000-02-14T02:00,55,27,14,52,64,0,761,5,0
1059,2000-02-14T03:00,55,27,14,52,64,0,762,5,0
1060,2000-02-14T04:00,55,26,14,53,64,0,764,5,0
1061,2000-02-14T05:00,55,26,14,53,64,0,765,5,0
1062,2000-02-14T06:00,54,27,14,52,64,0,766,5,0
1063,2000-02-14T07:00,54,26,14,52,64,0,767,5,0
1064,2000-02-14T08:00,54,26,14,52,62,0,767,6,0
1065,2000-02-14T09:00,54,26,14,52,62,0,768,6,0
1066,2000-02-14T10:00,54,25,14,51,62,0,770,6,0
1067,2000-02-14T11:00,54,25,14,50,62,0,771,6,0
1068,2000-02-14T12:00,54,25,14,48,62,0,773,6,0
1069,2000-02-14T13:00,54,25,14,47,62,0,775,6,0
1070,2000-02-14T14:00,54,25,14,47,61,0,776,6,0
1071,2000-02-14T15:00,54,25,14,46,60,0,776,6,0
1072,2000-02-14T16:00,54,24,14,46,60,0,776,6,0
1073,2000-02-14T17:00,54,24,14,46,60,0,777,6,0
1074,2000-02-14T18:00,54,24,14,44,62,0,777,6,0
1075,2000-02-14T19:00,54,24,14,44,62,0,779,6,0
1076,2000-02-14T20:00,54,22,14,43,61,0,779,6,0
1077,2000-02-14T21:00,54,22,14,43,61,0,779,6,0
1078,2000-02-14T22:00,54,21,15,41,61,0,779,6,0
1079,2000-02-14T23:00,54,20,14,42,61,0,781,6,0
1080,2000-02-15T00:00,53,21,14,41,62,0,783,6,0
1081,2000-02-15T01:00,52,22,13,39,63,0,783,6,0
1082,2000-02-15T02:00,52,22,13,38,62,0,783,7,0
1083,2000-02-15T03:00,52,22,13,37,62,0,783,7,0
1084,2000-02-15T04:00,52,22,13,36,62,0,783,7,0
1085,2000-02-15T05:00,52,22,13,36,62,0,783,7,0
1086,2000-02-15T06:00,52,22,13,36,61,0,784,8,0
1087,2000-02-15T07:00,52,21,14,35,62,0,785,8,0
1088,2000-02-15T08:00,52,21,14,35,62,0,786,8,0
1089,2000-02-15T09:00,52,21,14,35,62,0,786,8,0
1090,2000-02-15T10:00,52,20,15,34,62,0,788,8,0
1091,2000-02-15T11:00,52,20,15,34,62,0,789,8,0
1092,2000-02-15T12:00,52,18,15,35,62,0,791,8,0
1093,2000-02-15T13:00,52,18,14,35,62,0,792,8,0
1094,2000-02-15T14:00,52,17,15,35,62,0,793,8,0
1095,2000-02-15T15:00,52,17,15,34,62,0,795,8,0
1096,2000-02-15T16:00,52,17,15,34,62,0,796,8,0
1097,2000-02-15T17:00,52,17,15,34,61,0,796,9,0
1098,2000-02-15T18:00,52,17,15,34,61,0,796,9,0
1099,2000-02-15T19:00,52,17,15,34,61,0,796,9,0
1100,2000-02-15T20:00,52,17,15,34,61,0,800,9,0
1101,2000-02-15T21:00,52,16,14,35,61,0,800,9,0
1102,2000-02-15T22:00,52,16,14,35,61,0,802,9,0
1103,2000-02-15T23:00,52,16,14,34,61,0,803,9,0
1104,2000-02-16T00:00,52,16,14,32,61,0,803,9,0
1105,2000-02-16T01:00,52,16,14,32,61,0,805,9,0
1106,2000-02-16T02:00,52,16,14,32,61,0,806,9,0
1107,2000-02-16T03:00,52,16,14,32,61,0,807,9,0
1108,2000-02-16T04:00,52,15,14,29,61,0,808,9,0
1109,2000-02-16T05:00,52,15,14,29,61,0,808,9,0
1110,2000-02-16T06:00,52,15,14,29,61,0,808,9,0
1111,2000-02-16T07:00,52,15,14,29,60,0,808,9,0
1112,2000-02-16T08:00,52,14,14,30,60,0,808,9,0
1113,2000-02-16T09:00,52,14,14,29,61,0,808,9,0
1114,2000-02-16T10:00,52,14,13,28,61,0,809,9,0
1115,2000-02-16T11:00,52,14,13,27,61,0,809,9,0
1116,2000-02-16T12:00,52,14,13,27,61,0,810,9,0
1117,2000-02-16T13:00,52,14,13,27,60,0,811,10,0
1118,2000-02-16T14:00,52,14,12,26,58,0,811,10,0
1119,2000-02-16T15:00,52,14,11,25,57,0,812,11,0
1120,2000-02-16T16:00,52,14,11,25,57,0,812,11,0
1121,2000-02-16T17:00,52,14,11,25,57,0,812,11,0
1122,2000-02-16T18:00,52,14,11,24,58,0,812,11,0
1123,2000-02-16T19:00,52,14,11,24,58,0,812,11,0
1124,2000-02-16T20:00,52,14,11,23,57,0,812,11,0
1125,2000-02-16T21:00,52,13,11,24,57,0,813,11,0
1126,2000-02-16T22:00,52,13,11,24,57,0,813,11,0
1127,2000-02-16T23:00,52,12,11,25,57,0,814,11,0
1128,2000-02-17T00:00,52,12,11,25,56,0,816,11,0
1129,2000-02-17T01:00,52,12,11,25,56,0,816,11,0
1130,2000-02-17T02:00,52,12,11,25,56,0,816,11,0
1131,2000-02-17T03:00,52,12,11,24,56,0,816,11,0
1132,2000-02-17T04:00,52,12,11,24,55,0,820,11,0
1133,2000-02-17T05:00,52,11,10,25,55,0,820,11,0
1134,2000-02-17T06:00,52,11,10,25,55,0,820,11,0
1135,2000-02-17T07:00,52,11,10,25,55,0,821,11,0
1136,2000-02-17T08:00,52,11,10,24,54,0,821,11,0
1137,2000-02-17T09:00,52,11,10,23,52,0,821,11,0
1138,2000-02-17T10:00,52,11,9,23,51,0,823,12,0
1139,2000-02-17T11:00,52,11,9,23,51,0,824,12,0
1140,2000-02-17T12:00,52,11,9,23,49,0,824,12,0
1141,2000-02-17T13:00,52,11,9,23,49,0,824,12,0
1142,2000-02-17T14:00,52,11,9,23,49,0,828,12,0
1143,2000-02-17T15:00,52,10,10,23,49,0,830,12,0
1144,2000-02-17T16:00,52,10,9,22,49,0,830,12,0
1145,2000-02-17T17:00,52,10,9,21,49,0,830,12,0
1146,2000-02-17T18:00,52,10,9,20,50,0,830,12,0
1147,2000-02-17T19:00,52,10,9,19,50,0,830,12,0
1148,2000-02-17T20:00,52,10,8,18,50,0,832,12,0
1149,2000-02-17T21:00,52,10,8,18,50,0,832,12,0
1150,2000-02-17T22:00,52,10,8,18,50,0,832,12,0
1151,2000-02-17T23:00,52,9,8,19,50,0,832,12,0
1152,2000-02-18T00:00,52,9,8,18,50,0,833,12,0
1153,2000-02-18T01:00,52,9,8,17,50,0,833,12,0
1154,2000-02-18T02:00,52,9,8,17,50,0,833,12,0
1155,2000-02-18T03:00,51,9,8,18,50,0,834,12,0
1156,2000-02-18T04:00,51,9,8,17,49,0,835,12,0
1157,2000-02-18T05:00,51,9,8,16,49,0,836,12,0
1158,2000-02-18T06:00,51,9,8,16,49,0,836,12,0
1159,2000-02-18T07:00,51,9,8,16,49,0,836,12,0
1160,2000-02-18T08:00,51,9,8,16,49,0,838,12,0
1161,2000-02-18T09:00,51,9,8,16,49,0,841,12,0
1162,2000-02-18T10:00,51,9,7,16,48,0,842,12,0
1163,2000-02-18T11:00,51,9,7,16,48,0,842,12,0
1164,2000-02-18T12:00,51,9,7,16,47,0,844,13,0
1165,2000-02-18T13:00,51,9,7,15,48,0,844,13,0
1166,2000-02-18T14:00,51,8,5,16,48,0,844,13,0
1167,2000-02-18T15:00,51,8,5,16,48,0,844,13,0
1168,2000-02-18T16:00,51,8,5,16,48,0,846,13,0
1169,2000-02-18T17:00,51,8,5,16,48,0,847,13,0
1170,2000-02-18T18:00,51,8,5,16,47,0,847,13,0
1171,2000-02-18T19:00,51,8,5,15,47,0,848,13,0
1172,2000-02-18T20:00,51,7,5,16,46,0,850,13,0
1173,2000-02-18T21:00,51,7,4,16,45,0,850,13,0
1174,2000-02-18T22:00,51,7,4,16,45,0,850,13,0
1175,2000-02-18T23:00,51,7,4,16,45,0,850,13,0
1176,2000-02-19T00:00,51,7,4,16,45,0,851,13,0
1177,2000-02-19T01:00,51,6,4,17,45,0,852,13,0
1178,2000-02-19T02:00,51,5,4,18,45,0,852,13,0
1179,2000-02-19T03:00,51,5,4,18,45,0,852,13,0
1180,2000-02-19T04:00,51,5,4,18,45,0,854,13,0
1181,2000-02-19T05:00,51,5,4,18,44,0,855,14,0
1182,2000-02-19T06:00,51,5,4,18,44,0,855,14,0
1183,2000-02-19T07:00,51,5,4,18,44,0,855,14,0
1184,2000-02-19T08:00,51,5,4,18,44,0,855,14,0
1185,2000-02-19T09:00,51,5,4,18,43,0,855,14,0
1186,2000-02-19T10:00,51,5,4,18,43,0,857,14,0
1187,2000-02-19T11:00,51,5,4,18,42,0,857,14,0
1188,2000-02-19T12:00,51,5,4,17,41,0,857,14,0
1189,2000-02-19T13:00,51,5,4,17,41,0,857,14,0
1190,2000-02-19T14:00,51,5,4,15,41,0,859,14,0
1191,2000-02-19T15:00,51,5,3,15,41,0,859,14,0
1192,2000-02-19T16:00,51,5,3,15,41,0,859,14,0
1193,2000-02-19T17:00,51,5,3,15,41,0,859,14,0
1194,2000-02-19T18:00,51,5,3,15,41,0,860,14,0
1195,2000-02-19T19:00,51,5,3,15,40,0,861,14,0
1196,2000-02-19T20:00,51,5,3,14,39,0,862,14,0
1197,2000-02-19T21:00,51,5,3,13,39,0,864,14,0
1198,2000-02-19T22:00,51,5,2,12,39,0,864,14,0
1199,2000-02-19T23:00,51,5,2,11,39,0,864,14,0
1200,2000-02-20T00:00,51,5,2,10,39,0,864,14,0
1201,2000-02-20T01:00,51,4,3,10,38,0,864,14,0
1202,2000-02-20T02:00,51,4,3,10,38,0,864,14,0
1203,2000-02-20T03:00,51,4,3,10,38,0,864,14,0
1204,2000-02-20T04:00,51,4,3,10,38,0,864,14,0
1205,2000-02-20T05:00,51,4,3,10,37,1,864,14,0
1206,2000-02-20T06:00,51,3,4,10,37,1,864,14,0
1207,2000-02-20T07:00,51,3,3,10,37,1,864,14,0
1208,2000-02-20T08:00,51,3,3,10,37,1,864,14,0
1209,2000-02-20T09:00,51,3,3,10,37,1,865,14,0
1210,2000-02-20T10:00,51,3,2,10,37,1,865,14,0
1211,2000-02-20T11:00,51,3,2,10,37,1,866,14,0
1212,2000-02-20T12:00,51,3,2,10,37,1,868,14,0
1213,2000-02-20T13:00,51,3,2,10,37,1,868,14,0
1214,2000-02-20T14:00,51,3,2,10,36,1,870,15,0
1215,2000-02-20T15:00,51,3,2,10,36,1,871,15,0
1216,2000-02-20T16:00,51,3,2,10,36,1,871,15,0
1217,2000-02-20T17:00,51,3,2,10,35,1,871,15,0
1218,2000-02-20T18:00,51,3,2,10,35,1,871,15,0
1219,2000-02-20T19:00,51,3,2,10,35,1,872,15,0
1220,2000-02-20T20:00,51,3,2,10,35,1,874,15,0
1221,2000-02-20T21:00,51,3,2,10,34,1,875,15,0
1222,2000-02-20T22:00,51,3,2,10,34,1,877,15,0
1223,2000-02-20T23:00,51,3,2,10,34,1,878,15,0
1224,2000-02-21T00:00,51,3,2,10,34,1,879,15,0
1225,2000-02-21T01:00,51,3,2,10,34,1,880,15,0
1226,2000-02-21T02:00,51,3,2,9,34,1,880,15,0
1227,2000-02-21T03:00,51,3,2,8,34,1,880,15,0
1228,2000-02-21T04:00,51,3,2,8,34,1,880,15,0
1229,2000-02-21T05:00,51,3,2,8,32,1,880,15,0
1230,2000-02-21T06:00,51,3,2,8,32,1,880,15,0
1231,2000-02-21T07:00,51,3,2,7,32,1,881,15,0
1232,2000-02-21T08:00,51,3,2,7,32,1,881,15,0
1233,2000-02-21T09:00,51,3,2,7,32,1,881,15,0
1234,2000-02-21T10:00,51,3,2,7,32,1,882,15,0
1235,2000-02-21T11:00,51,3,2,7,32,1,882,15,0
1236,2000-02-21T12:00,51,3,2,7,32,1,882,15,0
1237,2000-02-21T13:00,51,3,2,7,31,1,882,16,0
1238,2000-02-21T14:00,51,3,2,7,31,1,882,16,0
1239,2000-02-21T15:00,51,3,2,7,30,1,882,16,0
1240,2000-02-21T16:00,51,3,2,7,29,1,882,17,0
1241,2000-02-21T17:00,51,3,2,7,28,2,883,17,0
1242,2000-02-21T18:00,51,3,2,7,27,2,883,17,0
1243,2000-02-21T19:00,51,3,2,7,27,2,883,17,0
1244,2000-02-21T20:00,51,3,2,6,27,2,883,17,0
1245,2000-02-21T21:00,51,2,2,7,27,2,884,17,0
1246,2000-02-21T22:00,51,2,2,7,27,2,884,17,0
1247,2000-02-21T23:00,51,2,2,7,27,2,884,17,0
1248,2000-02-22T00:00,51,2,2,7,27,2,884,17,0
1249,2000-02-22T01:00,51,2,2,7,27,2,884,17,0
1250,2000-02-22T02:00,51,2,2,7,27,2,885,17,0
1251,2000-02-22T03:00,51,1,2,8,27,2,886,17,0
1252,2000-02-22T04:00,51,1,2,8,27,2,886,17,0
1253,2000-02-22T05:00,51,1,2,8,27,2,888,17,0
1254,2000-02-22T06:00,51,1,2,8,27,2,888,17,0
1255,2000-02-22T07:00,51,1,2,8,27,2,889,17,0
1256,2000-02-22T08:00,51,1,2,8,27,2,889,17,0
1257,2000-02-22T09:00,51,1,2,8,27,2,889,17,0
1258,2000-02-22T10:00,51,1,2,7,27,2,889,17,0
1259,2000-02-22T11:00,51,1,2,7,27,2,889,17,0
1260,2000-02-22T12:00,51,1,2,7,27,2,889,17,0
1261,2000-02-22T13:00,51,1,2,7,27,2,889,17,0
1262,2000-02-22T14:00,51,1,2,7,27,2,889,17,0
1263,2000-02-22T15:00,51,1,2,7,27,2,890,17,0
1264,2000-02-22T16:00,51,1,2,7,27,2,890,17,0
1265,2000-02-22T17:00,51,1,2,7,27,2,890,17,0
1266,2000-02-22T18:00,51,1,2,7,26,2,891,17,0
1267,2000-02-22T19:00,51,1,2,7,26,2,891,17,0
1268,2000-02-22T20:00,51,1,2,7,25,2,892,18,0
1269,2000-02-22T21:00,51,1,2,5,26,2,892,18,0
1270,2000-02-22T22:00,51,1,2,5,26,2,892,18,0
1271,2000-02-22T23:00,51,1,2,5,26,2,892,18,0
1272,2000-02-23T00:00,51,0,3,5,25,2,892,18,0
1273,2000-02-23T01:00,51,0,3,5,24,2,892,18,0
1274,2000-02-23T02:00,51,0,3,5,24,2,892,18,0
1275,2000-02-23T03:00,51,0,3,5,23,3,892,18,0
1276,2000-02-23T04:00,51,0,3,5,23,3,892,18,0
1277,2000-02-23T05:00,51,0,3,5,22,3,892,19,0
1278,2000-02-23T06:00,51,0,3,5,22,3,892,19,0
1279,2000-02-23T07:00,51,0,3,5,22,3,892,19,0
1280,2000-02-23T08:00,51,0,3,5,22,3,892,19,0
1281,2000-02-23T09:00,51,0,3,5,22,3,892,19,0
1282,2000-02-23T10:00,51,0,3,5,22,3,893,19,0
1283,2000-02-23T11:00,51,0,3,5,22,3,893,19,0
1284,2000-02-23T12:00,51,0,3,5,22,3,893,19,0
1285,2000-02-23T13:00,51,0,3,5,22,3,893,19,0
1286,2000-02-23T14:00,51,0,3,5,21,3,893,19,0
1287,2000-02-23T15:00,51,0,3,5,21,3,893,19,0
1288,2000-02-23T16:00,51,0,3,5,21,3,893,19,0
1289,2000-02-23T17:00,51,0,3,5,20,2,893,21,0
1290,2000-02-23T18:00,51,0,3,5,20,2,894,21,0
1291,2000-02-23T19:00,51,0,3,5,20,2,894,21,0
1292,2000-02-23T20:00,51,0,3,5,20,2,894,21,0
1293,2000-02-23T21:00,51,0,3,5,19,2,895,21,0
1294,2000-02-23T22:00,51,0,3,5,19,2,895,21,0
1295,2000-02-23T23:00,51,0,3,4,20,2,895,21,0
1296,2000-02-24T00:00,51,0,3,4,20,2,896,21,0
1297,2000-02-24T01:00,51,0,3,4,20,2,897,21,0
1298,2000-02-24T02:00,51,0,3,4,20,2,897,21,0
1299,2000-02-24T03:00,51,0,3,4,20,2,897,21,0
1300,2000-02-24T04:00,51,0,3,4,20,2,897,21,0
1301,2000-02-24T05:00,51,0,3,4,20,1,897,22,0
1302,2000-02-24T06:00,51,0,2,4,20,1,897,22,0
1303,2000-02-24T07:00,51,0,2,4,19,2,897,22,0
1304,2000-02-24T08:00,51,0,2,4,19,2,897,22,0
1305,2000-02-24T09:00,51,0,2,4,19,2,897,22,0
1306,2000-02-24T10:00,51,0,2,4,18,2,897,22,0
1307,2000-02-24T11:00,51,0,2,4,18,2,897,22,0
1308,2000-02-24T12:00,51,0,2,4,18,2,897,22,0
1309,2000-02-24T13:00,51,0,2,4,18,2,897,22,0
1310,2000-02-24T14:00,51,0,2,4,18,2,898,22,0
1311,2000-02-24T15:00,51,0,2,4,18,2,898,22,0
1312,2000-02-24T16:00,51,0,2,4,18,2,898,22,0
1313,2000-02-24T17:00,51,0,2,4,18,2,898,22,0
1314,2000-02-24T18:00,51,0,2,4,17,2,898,22,0
1315,2000-02-24T19:00,51,0,2,4,17,2,898,22,0
1316,2000-02-24T20:00,51,0,2,4,17,2,898,22,0
1317,2000-02-24T21:00,51,0,2,4,17,2,899,22,0
1318,2000-02-24T22:00,51,0,2,4,17,2,899,22,0
1319,2000-02-24T23:00,51,0,2,3,17,2,899,22,0
1320,2000-02-25T00:00,51,0,1,3,17,2,899,22,0
1321,2000-02-25T01:00,51,0,1,3,17,2,899,22,0
1322,2000-02-25T02:00,51,0,1,3,17,2,899,22,0
1323,2000-02-25T03:00,51,0,1,3,17,1,899,23,0
1324,2000-02-25T04:00,51,0,1,3,17,1,899,23,0
1325,2000-02-25T05:00,51,0,1,3,17,1,899,23,0
1326,2000-02-25T06:00,51,0,1,3,17,1,900,23,0
1327,2000-02-25T07:00,51,0,1,3,17,1,900,23,0
1328,2000-02-25T08:00,51,0,1,3,17,1,900,23,0
